,Hotel_name,Rating,Description,Link,City_name,Lat,Lon
514,Le Maset,8.9,"Cet établissement est à 5 minutes à pied de la plage. Situé à seulement 400 mètres de la plage de sable à Saintes-Maries-de-la-Mer, Le Maset est un hôtel climatisé doté d’une piscine entourée de chaises longues. Une connexion Wi-Fi est disponible gratuitement dans les chambres. Présentant une décoration classique avec du carrelage, toutes les chambres disposent d'une terrasse et d'une télévision à écran LCD. Leur salle de bains privative est pourvue d'une douche à l'italienne. Un petit-déjeuner buffet est préparé chaque matin. Vous pourrez le déguster dans votre chambre si vous le souhaitez. Par ailleurs, vous découvrirez de nombreux restaurants et magasins à moins de 10 minutes de marche. Les activités de loisirs incluent l'équitation et la randonnée à pied ou à vélo dans les environs. Arles se trouve à 35 km. Un parking privé est disponible gratuitement sur place.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/mazet-de-la-grenouilla-re.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.45656073,4.42670293
515,Hotel Lou Marquès,8.6,"Cet établissement est à 7 minutes à pied de la plage. Le Lou Marquès est situé aux Saintes-Maries-de-la-Mer, dans le parc naturel régional de Camargue.  Il propose une connexion Wi-Fi gratuite et une terrasse bien exposée. Il se trouve à seulement 400 mètres des plages. Toutes les chambres climatisées du Lou Marquès sont équipées d'une télévision à écran LCD et d'un téléphone. Elles disposent toutes d'une salle de bains privative avec douche et certaines possèdent également une terrasse privée. Vous pourrez prendre votre petit-déjeuner dans le salon commun ou sur la terrasse. La réception pourra vous renseigner sur les restaurants les plus proches. Un parking public gratuit est disponible sur place et l'hôtel se trouve à 5 minutes en voiture du parc ornithologique du Pont de Gau. Arles est accessible en 30 minutes de route.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/lou-marques.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.45512494,4.42874014
516,Hotel Mas des Lys,8.6,"L'Hôtel Mas des Lys est situé à Saintes-Maries-de-la-Mer, en Camargue, à 30 minutes en voiture d'Arles. Il vous propose une piscine extérieure et des chambres climatisées dotées d'une terrasse privée. Elles comprennent également une télévision à écran plat, un téléphone, une armoire et une salle de bains privative pourvue d'un sèche-cheveux et d'articles de toilette gratuits. Vous pourrez savourer un petit-déjeuner buffet tous les matins et déguster des boissons au bar de l'hôtel Mas des Lys. Vous trouverez par ailleurs des restaurants à moins de 2 km et vous profiterez d'une connexion Wi-Fi gratuite dans les parties communes. Un parking privé est mis gratuitement à votre disposition. Vous pourrez en outre louer des vélos et pratiquer l'équitation sur place. Depuis l'établissement, vous rejoindrez en voiture Nîmes en 45 minutes et Montpellier en 50 minutes.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/mas-des-lys-les-saintes-maries-de-la-mer.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.47418844,4.41020608
517,Hôtel du Pont Blanc,8.8,"Cet établissement est à 10 minutes à pied de la plage. Situé à Saintes-Marie-de-la-Mer, l'Hôtel du Pont Blanc se trouve dans un jardin fleuri avec terrasse et piscine, à seulement 8 minutes à pied de la plage. Une connexion Wi-Fi et un parking privé sont disponibles gratuitement. Les chambres de l'hôtel disposent d'une terrasse avec vue sur le jardin et d'une télévision à écran plat. Leur salle de bains privative est pourvue d'articles de toilette gratuits, d'un sèche-cheveux et d'une baignoire. Chaque matin, un petit-déjeuner continental est servi à l'hôtel moyennant des frais supplémentaires. Tout au long de la journée, vous trouverez votre petit coin calme dans le jardin. Une pause lecture? Une petite sieste à l'ombre de nos pins ? Laissez-vous tenter. Vous trouverez de nombreux restaurants à 5 minutes à pied. Le centre-ville de Saintes-Marie-de-la-Mer se trouve à seulement 5 minutes à pied. Vous pourrez rejoindre Aigues-Mortes à 25 km et Le Grau-du-Roi à 34 km.  La gare d'Arles se trouve à 35 km.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/hotellerie-du-pont-blanc.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.45705076,4.42464903
518,Hôtel Restaurant Les Arnelles,8.3,"Situé aux Saintes-Marie-de-la-Mer, au cœur du parc naturel régional de Camargue, l’établissement Les Arnelles dispose d'une piscine extérieure, d'un jardin et d'une terrasse. Vous pourrez y pratiquer l'équitation et profiter de massages. Dotées de la climatisation et d'une connexion Wi-Fi gratuite, les chambres sont pourvues d'une télévision à écran plat et d'une salle de bains avec douche ou baignoire et articles de toilette gratuits. Vous aurez également accès à une terrasse privée. Un petit-déjeuner buffet est servi sur place tous les matins. Vous pourrez également savourer des spécialités méditerranéennes dans l'hôtel ou vous détendre au bar. Le repas du soir se présente sous la forme d'un menu unique afin de travailler avec des producteurs locaux en circuit court. Merci de signaler avant votre arrivée toute allergie, intolérance ou restriction culinaire. La plage vous attend à 1,3 km. Le jardin zoologique de Pont de Gau peut être visité à 3,5 km. Vous pourrez également découvrir le Grau Du Roi et Aigues Mortes à 35 km. La gare TGV d'Arles se trouve à 35 km.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/les-arnelles.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.46095608,4.42231894
519,Hotel Le Méditérranée,8.3,"Cet établissement est à 1 minute à pied de la plage. Situé aux Saintes-Maries-de-la-Mer, en PACA à 100 mètres de l'église Notre-Dame-de-la-Mer, l'Hôtel Le Méditérranée possède une terrasse bien exposée et offre une vue sur le jardin. Vous pourrez aussi profiter d'un bar, d'un espace de stationnement privé et d'une connexion Wi-Fi gratuite. Les chambres comportent une télévision à écran plat. Le matin, vous pourrez prendre le petit-déjeuner sur la terrasse. Durant votre séjour, vous profiterez également d'une bagagerie. Enfin, l'Hôtel Le Méditérranée se trouve à 34 km de l'aéroport de Nîmes-Garons.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/le-mediterranee-saintes-maries-de-la-mer.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.45122281,4.42666832
520,Hôtel Casa Marina,8.9,"Cet établissement est à 1 minute à pied de la plage. Situé aux Saintes-Maries-de-la-Mer, l'Hôtel Casa Marina propose un hébergement en bord de mer, à quelques pas de la plage d'Amphora. Il possède un restaurant, un bar et un jardin. Cet hôtel 3 étoiles propose une connexion Wi-Fi gratuite, des services d'étage et de concierge. L'hôtel dispose de chambres familiales. Un petit-déjeuner buffet ou continental est servi sur place. L'Hôtel Casa Marina possède une terrasse. Vous pourrez pratiquer diverses activités aux Saintes-Maries-de-la-Mer et dans ses environs, telles que la plongée sous-marine ou avec tuba et la planche à voile. Vous séjournerez à proximité des plages d'Arenas, de Crin Blanc et de l'église des Saintes-Maries. L'aéroport de Nîmes-Alès-Camargue-Cévennes, le plus proche, est implanté à 34 km.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/casa-marina-saintes-maries-de-la-mer.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.451133,4.430953
521,Hôtel La Palunette,8.5,"L'Hôtel La Palunette est situé à 1,1 km de la plage des Saintes-Maries-de-la-Mer. Il est doté d’une piscine extérieure. Chaque chambre dispose d'une terrasse privée et offre une vue panoramique sur le lac des Launes. Affichant une décoration contemporaine, toutes les chambres du Palunette comportent une télévision et une salle de bains privative. Une connexion Wi-Fi est disponible gratuitement dans tout l’hôtel. Vous pourrez vous détendre dans l'espace bien-être privé doté d'un bain à remous. Des massages sont dispensés sur demande. En été, vous pourrez déguster un jus de raisin produit localement, tandis qu'en hiver, vous pourrez vous détendre au coin du feu dans le salon. Montpellier se trouve à 55 km de l'hôtel et Arles est accessible en 30 minutes en voiture.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/la-palunette.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.46230329,4.42051917
522,Mas De Calabrun,8.5,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Mas De Calabrun !   pour économiser. Doté d’une piscine extérieure, d’un terrain de pétanque et d’une table de ping-pong, l’hôtel Mas De Calabrun est installé sur un domaine privé à Saintes-Maries-de-la-Mer, dans le Parc naturel régional de Camargue Il vous accueille à 8 minutes de route de la plage. Une connexion Wi-Fi est disponible gratuitement. Les chambres climatisées présentent une décoration traditionnelle de la Camargue et offrent une vue sur le jardin ou la piscine. Elles comprennent une télévision à écran plat. Leur salle de bains privative est pourvue d’une douche et d’un sèche-cheveux. Le Calabrun peut également organiser des balades à cheval et des excursions en jeep. Enfin, l’hôtel propose un parking privé gratuit sur place et se trouve à 1 heure de route au sud de Nîmes.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/mas-de-calabrun.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.5022583,4.42575753
523,Mas Des Salicornes,8.8,"Cet établissement est à 10 minutes à pied de la plage. Le Mas Des Salicornes est un hôtel de campagne qui vous accueille à seulement 10 minutes à pied de la plage, au cœur de la Provence. Il propose une piscine extérieure, des chambres avec une terrasse et une connexion Wi-Fi gratuite. Toutes les chambres donnent sur le jardin de style provençal. Elles sont équipées d'une télévision, d'un coffre-fort ainsi que de la climatisation. Du matériel de repassage est disponible à la réception. Le Mas Des Salicornes sert un petit-déjeuner continental. Vous pourrez aussi prendre un verre au bar après votre dîner. Par ailleurs, l'établissement organise différentes activités, telles que des promenades en calèche et des spectacles en soirée. Situé à quelques pas du centre-ville des Saintes-Maries-de-la-Mer, le Mas Des Salicornes se trouve à 20 minutes en voiture du parc naturel régional de la Camargue ainsi qu'à 35 minutes de route d'Arles.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/mas-des-salicornes.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.45687142,4.42617595
524,Hôtel Les Arcades,8.6,"Cet établissement est à 2 minutes à pied de la plage. L'Hôtel 2 étoiles Les Arcades propose une connexion Wi-Fi gratuite dans tout l'établissement à seulement 100 mètres de la plage la plus proche et à 400 mètres de l'église de Saintes-Maries-de-la-Mer. Il se trouve à 35 minutes en voiture d'Arles et à proximité d'un centre de thalassothérapie. Les chambres de l'Hôtel Les Arcades sont équipées d'un bureau, d'une moustiquaire et d'une télévision par câble à écran LCD avec chaînes Canal+, Canal+ Sport, RAI1 et RTL. Toutes comprennent une salle de bains privative, avec articles de toilette gratuits et sèche-cheveux. Certaines sont climatisées. Lors de votre séjour, un petit-déjeuner buffet est proposé tous les matins dans la salle prévue à cet effet. Le bar sert une sélection de boissons sans alcool que vous pourrez apprécier sur la terrasse. Le Grau-du-Roi vous attend à 45 minutes de route des Arcades, et Nîmes est à 45 km. Vous aurez l'occasion de découvrir le littoral et le parc naturel régional de Camargue. Vous pourrez gratuitement utiliser un parking public situé à 50 mètres. Vous pourrez aussi vous garer devant l'hôtel le temps de sortir vos bagages de la voiture.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/ha-tel-les-arcades.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.4526278,4.43076655
525,Auberge de la Fadaise,8.4,"L’Auberge de la Fadaise est située à Saintes-Maries-de-la-Mer, au cœur de la Camargue, à 5 minutes de route de la plage. Vous pourrez profiter de la piscine extérieure ou monter à cheval sur place et dans la région sur réservation. Les chambres comprennent toutes une télévision à écran plat. Certains logements offrent une vue sur la piscine et d'autres possèdent un balcon. Chaque chambre possède une salle de bains privative pourvue d’une baignoire ou d’une douche. Chaque matin, vous pourrez déguster un petit-déjeuner continental moyennant des frais supplémentaires. Les propriétaires pourront vous préparer des repas faits maison ainsi que des spécialités locales sur réservation. Des sandwichs, des boissons et des glaces sont disponibles moyennant des frais supplémentaires tout au long de la journée. Doté d’un parking privé gratuit sur place, l’établissement se trouve à 5 km de Saintes-Maries-de-la-Mer et à 20 minutes de route d’Aigues-Mortes. Le parc ornithologique du Pont de Gau est situé à 200 mètres de l’établissement.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/auberge-de-la-fadaise.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.48647018,4.40415502
526,Hôtel Le Mirage,8.3,"Cet établissement est à 2 minutes à pied de la plage. Situé à 100 mètres de la plage et à 200 mètres du port de plaisance des Saintes-Marie-de-la-Mer, l'hôtel Le Mirage comporte un jardin avec des chaises longues. Il est équipé d'une connexion Wi-Fi gratuite dans tous ses locaux. Les chambres chauffées et non-fumeurs de l'établissement sont pourvues d'une télévision à écran plat, d'une armoire et d'un bureau. Chacune possède également une moustiquaire et une salle de bains privative. Chaque matin, vous pourrez savourer un petit-déjeuner continental dans la salle à manger ou dans le jardin du Mirage. Vous trouverez de nombreux restaurants et une épicerie à moins de 200 mètres de l'hôtel. Cet établissement vous place à 30 minutes de route d'Arles et à 4 km du parc ornithologique de Pont-de-Gau. Le parking public sur place est gratuit.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/ha-tel-le-mirage.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.45310192,4.4305855
527,Hôtel Mas de la Grenouillère,8.2,"Cet hôtel et centre équestre est situé dans un corps de ferme provençal à Saintes-Maries-de-la-Mer, au sein du parc naturel régional de la Camargue. Il possède un jardin et une piscine extérieure bordée d'une terrasse bien exposée. Chaque chambre climatisée comprend une connexion Wi-Fi gratuite et donne sur une terrasse offrant une vue sur le jardin. Toutes les chambres sont dotées d'une télévision par satellite à écran plat et d'un plateau/bouilloire. Le petit-déjeuner peut être apprécié chaque matin sur la propre terrasse privée de votre hébergement. L'Hôtel Mas de la Grenouillère organise des leçons d'équitation et des visites de la région environnante. Un parking gratuit pour voitures et vélos est disponible sur place et les rives du Petit Rhône ne se situent qu'à 1 km de là. L'hôtel est implanté à 36 km de la ville et de la gare d'Arles.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/ha-tel-mas-de-la-grenouilla-re.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.47145266,4.40182686
528,Abrivado,8.5,"Cet établissement est à 1 minute à pied de la plage. Situé dans le parc régional de la Camargue, l'Abrivado est un hôtel climatisé installé à côté du port dans la ville de Saintes-Maries-de-la-Mer. Il vous accueille à 50 mètres de la plage et des commerces environnants. Ses chambres sont équipées d'une connexion Wi-Fi gratuite. Les chambres décorées avec simplicité disposent d'une télévision et d'un téléphone. Vous pourrez séjourner dans l'une des 12 chambres offrant une vue sur la mer ou dans l'une des 6 chambres qui possèdent également une terrasse meublée privée. Les salles de bains privatives sont pourvues d'un sèche-cheveux. Un petit-déjeuner continental est servi chaque matin à l'hôtel Abrivado moyennant des frais supplémentaires. Un parking privé abordable se trouve à proximité et vous aurez la possibilité de visiter Arles, à 40 km. L'aéroport de Montpellier-Méditerranée est implanté à 52 km de l'hôtel. Un espace de stationnement public est accessible à proximité.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/abrivado.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.45033695,4.42622423
529,Les Rizières,8.1,"Installé près d'un étang, l'hôtel Les Rizières est situé à 2,8 km de Saintes-Maries-de-la-Mer et à 2,4 km du parc ornithologique de Pont-de-Gau avec ses flamants roses. Toutes les chambres sont aménagées au rez-de-chaussée, autour d'un patio arboré. Les hébergements sont pourvus de la climatisation, d'une télévision par satellite et d'un minibar. De plus, vous bénéficierez gratuitement d'une connexion Wi-Fi dans l'ensemble de l'établissement. La piscine extérieure chauffée ouverte en saison est entourée d'une terrasse meublée et bien exposée. Le parc national de Camargue vous attend à moins de 10 km de l'hôtel Les Rizières et la mer se trouve à seulement 2,8 km.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/les-rizieres.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.47103999,4.41058695
530,Le Fangassier,8.8,"Cet établissement est à 4 minutes à pied de la plage. Le Fangassier vous accueille dans un bâtiment de style camarguais à 600 mètres de la plage des Saintes-Maries-de-la-Mer, en Provence-Alpes-Côte d'Azur. Cet hôtel met à votre disposition une connexion Wi-Fi gratuite. Toutes les chambres du Fangassier disposent de la climatisation, d'un téléphone et d'une télévision à écran plat. Elles comprennent une salle de bains pourvue d'une baignoire ou d'une douche. Certaines sont également dotées d'une terrasse ou d'un balcon privés. Le Fangassier propose chaque matin un petit-déjeuner buffet. Vous trouverez des magasins et restaurants à moins de 5 minutes de marche de l'établissement. Le Fangassier se trouve à 15 minutes de route du château d'Avignon et à 37 km d'Arles. Il possède un parking privé accessible gratuitement sur place.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/le-fangassier.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.45449604,4.43070754
531,Hotel Le Bleu Marine,7.9,"Cet établissement est à 2 minutes à pied de la plage. L'Hôtel Le Bleu Marine se trouve à seulement 150 mètres des plages de la Méditerranée et à 300 mètres du centre des Saintes-Maries-de-la-Mer. Il propose une piscine extérieure clôturée avec des chaises longues et une connexion Wi-Fi gratuite. Plusieurs chambres de l'Hôtel Le Bleu Marine possèdent un balcon donnant sur la piscine. Les chambres comportent toutes une télévision à écran plat et une salle de bains privative. Un petit-déjeuner buffet est en outre servi tous les matins. Vous trouverez de nombreux magasins et restaurants à moins de 10 minutes à pied de l'hôtel. Des boissons chaudes et froides sont servies sur demande. Vous pourrez vous rendre dans un centre de thalassothérapie à seulement 100 mètres de l'hôtel. L'établissement se situe à 40 km d'Arles et à 60 km de Montpellier. Le parking sur place est gratuit.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/le-bleu-marine.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.45463818,4.433202
532,Le Dauphin Bleu,8.5,"Cet établissement est à 1 minute à pied de la plage. Situé à 50 mètres de la plage, face à la mer Méditerranée, Le Dauphin Bleu est situé à 400 mètres du centre de la vieille ville historique des Saintes-Maries-de-la-Mer. L'hôtel dispose d'une connexion Wi-Fi gratuite dans les chambres. Les chambres comportent également toutes la climatisation, une télévision à écran plat et une salle de bains privative. Certaines d'entre elles offrent une vue sur la mer. Un petit-déjeuner continental peut être commandé tous les matins et servi en chambre moyennant des frais supplémentaires. Implanté dans le delta du Rhône, cet hôtel se trouve à seulement 700 mètres d'une église fortifiée datant du Moyen Âge. Vous pourrez pratiquer en outre des sports nautiques dans les environs, notamment la planche à voile. Enfin, l'aéroport de Montpellier-Méditerranée est implanté à 56,1 km du Dauphin Bleu.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/le-dauphin-bleu.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.45233086,4.43364993
